,sale_day,city,adress,floor,size,price
349,07.07.2022,בני ברק,רבי יוסי 9,ג,65,"2,730,000"
350,07.07.2022,בני ברק,ניסנבוים 12,ראשונה,75,"1,550,000"
351,07.07.2022,בני ברק,רבי עקיבא 89,ד,57,"1,907,000"
352,07.07.2022,בני ברק,חנקין 6,שישית,62,"1,810,000"
353,06.07.2022,בני ברק, ,ראשונה,90,"2,273,000"
354,06.07.2022,בני ברק,נחמן מברסלב 2,ראשונה,85,"2,260,000"
355,05.07.2022,בני ברק,דנגור 17,שלישית,45.90,"1,440,000"
356,05.07.2022,בני ברק,אבן גבירול 37,ג,59,"1,200,000"
357,04.07.2022,בני ברק,הפלוגה הדתית 3,חמישית,71,"1,750,000"
358,04.07.2022,בני ברק,נועם אלימלך 16,ראשונה,70,"2,260,000"
359,03.07.2022,בני ברק,נויפלד 11,שניה,64.60,"1,700,000"
