,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,storages,tadiran,furnitures,status,time_enter,sea_view,sukka,construction_evacuation,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
47,47,67,67,67,67,67,67,1969000.0,יונה גרין,10,2,79,1,5,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,1,0,0,0,840000.0,909885.0,880000.0,945000.0,989412.0,912500.0,923616.0,999665.0,1017320.0,1256333.0,1257226.0,1142566.0,1477000.0,1900000
48,48,71,71,71,71,71,71,1860000.0,יצחק דוד בן,3,1,90,0,3,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,937911.0,943671.0,938875.0,983000.0,965000.0,1049527.0,1409945.0,1526037.0,1385000.0,1423100.0,1510000.0,1870000.0,1630000.0,1987119
49,49,73,73,73,73,73,73,1730000.0,כט בנובמבר,4,2,70,0,3,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,0,0,0,1022409.0,1028688.0,1035005.0,1029743.0,1078138.0,1172576.0,1186860.0,1284584.0,1100000.0,1130259.0,974000.0,1020015.0,1106138.0,2150000
50,50,75,75,75,75,75,75,1950000.0,כצנלסון ברל 1,17,2,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,989508.0,995585.0,990525.0,1037078.0,1127920.0,1141661.0,1235664.0,1257488.0,1292081.0,1293000.0,1250000.0,1445000.0,1567006.0,1910324
51,51,76,76,76,76,76,76,1750000.0,לוחמי הגטו,12,1,70,0,6,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2,2,0,0,0,1010789.0,1016997.0,1011828.0,1059382.0,1152178.0,1166215.0,1262240.0,1284533.0,1319870.0,1320809.0,1383210.0,1500000.0,1626650.0,1983035
52,52,78,78,78,78,78,78,1680000.0,מאיר דוד גוטמן,1,1,85,0,4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,905834.0,911397.0,906765.0,949381.0,1032541.0,1045121.0,1131175.0,1151153.0,1171483.0,1203709.0,1204564.0,1261472.0,1367982.0,1667695
53,53,79,79,79,79,79,79,1850000.0,מאיר דוד גוטמן,4,4,75,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,905834.0,911397.0,906765.0,949381.0,1032541.0,1045121.0,1131175.0,1151153.0,1171483.0,1203709.0,1204564.0,1261472.0,1367982.0,1667695
54,54,80,80,80,80,80,80,1790000.0,מונטיפיורי,1,3,88,2,6,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,2,0,0,0,830000.0,899053.0,890000.0,955000.0,999882.0,1087465.0,1100713.0,1100000.0,1200000.0,1286666.0,1253700.0,1356250.0,1141666.0,1660000
55,55,81,81,81,81,81,81,1790000.0,מונטיפיורי,1,2,84,0,6,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,0,0,0,830000.0,899053.0,890000.0,955000.0,999882.0,1087465.0,1100713.0,1100000.0,1200000.0,1286666.0,1253700.0,1356250.0,1141666.0,1660000
56,56,82,82,82,82,82,82,2100000.0,מוצקין 5,1,3,65,0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,943404.0,949198.0,944374.0,988758.0,1075367.0,1088468.0,1178091.0,1198898.0,1231879.0,1232755.0,1290996.0,1400000.0,1518207.0,1850833
